Kingdom,Phylum,Subphylum,Superclass,Subsuperclass,Class,Infraclass,Superorder,Order,Family,Genus,Species,Annotation_level,QMIC1955_COI_QU39-2017,QMIC1956_COI_QU39-2017,QMIC1957_COI_QU39-2017,QMIC1958_COI_QU39-2017,QMIC1959_COI_QU39-2017,QMIC1965_COI_QU39-2017,QMIC1966_COI_QU39-2017,QMIC1967_COI_QU39-2017,QMIC1968_COI_QU39-2017,QMIC1969_COI_QU39-2017,QMIC1975_COI_QU39-2017,QMIC1976_COI_QU39-2017,QMIC1977_COI_QU39-2017,QMIC1978_COI_QU39-2017,QMIC1979_COI_QU39-2017,QMIC1985_COI_QU39-2017,QMIC1986_COI_QU39-2017,QMIC1987_COI_QU39-2017,QMIC1988_COI_QU39-2017,QMIC1989_COI_QU39-2017,QMIC1995_COI_QU39-2017,QMIC1996_COI_QU39-2017,QMIC1997_COI_QU39-2017,QMIC1998_COI_QU39-2017,QMIC1999_COI_QU39-2017,QMIC2005_COI_QU39-2017,QMIC2006_COI_QU39-2017,QMIC2007_COI_QU39-2017,QMIC2008_COI_QU39-2017,QMIC2009_COI_QU39-2017,QMIC2015_COI_QU39-2017,QMIC2016_COI_QU39-2017,QMIC2017_COI_QU39-2017,QMIC2018_COI_QU39-2017,QMIC2019_COI_QU39-2017,QMIC2025_COI_QU39-2017,QMIC2026_COI_QU39-2017,QMIC2027_COI_QU39-2017,QMIC2028_COI_QU39-2017,QMIC2029_COI_QU39-2017,QMIC2035_COI_QU39-2017,QMIC2036_COI_QU39-2017,QMIC2037_COI_QU39-2017,QMIC2038_COI_QU39-2017,QMIC2039_COI_QU39-2017,QMIC2045_COI_QU39-2017,QMIC2046_COI_QU39-2017,QMIC2047_COI_QU39-2017,QMIC2048_COI_QU39-2017,QMIC2049_COI_QU39-2017,QMIC2055_COI_QU39-2017,QMIC2056_COI_QU39-2017,QMIC2057_COI_QU39-2017,QMIC2058_COI_QU39-2017,QMIC2059_COI_QU39-2017,QMIC2065_COI_QU39-2017,QMIC2066_COI_QU39-2017,QMIC2067_COI_QU39-2017,QMIC2068_COI_QU39-2017,QMIC2069_COI_QU39-2017,QMIC2075_COI_QU39-2017,QMIC2076_COI_QU39-2017,QMIC2077_COI_QU39-2017,QMIC2078_COI_QU39-2017,QMIC2079_COI_QU39-2017,QMIC2085_COI_QU39-2017,QMIC2086_COI_QU39-2017,QMIC2087_COI_QU39-2017,QMIC2088_COI_QU39-2017,QMIC2089_COI_QU39-2017,QMIC2095_COI_QU39-2017,QMIC2096_COI_QU39-2017,QMIC2097_COI_QU39-2017,QMIC2098_COI_QU39-2017,QMIC2099_COI_QU39-2017,QMIC2102_COI_QU39-2017,QMIC2105_COI_QU39-2017,QMIC2106_COI_QU39-2017,QMIC2108_COI_QU39-2017,QMIC2109_COI_QU39-2017,QMIC2115_COI_QU39-2017,QMIC2116_COI_QU39-2017,QMIC2117_COI_QU39-2017,QMIC2118_COI_QU39-2017,QMIC2119_COI_QU39-2017,QMIC2125_COI_QU39-2017,QMIC2126_COI_QU39-2017,QMIC2127_COI_QU39-2017,QMIC2128_COI_QU39-2017,QMIC2129_COI_QU39-2017,QMIC2135_COI_QU39-2017,QMIC2136_COI_QU39-2017,QMIC2137_COI_QU39-2017,QMIC2138_COI_QU39-2017,QMIC2139_COI_QU39-2017,QMIC2145_COI_QU39-2017,QMIC2146_COI_QU39-2017,QMIC2147_COI_QU39-2017,QMIC2148_COI_QU39-2017,QMIC2149_COI_QU39-2017,QMIC2155_COI_QU39-2017,QMIC2156_COI_QU39-2017,QMIC2157_COI_QU39-2017,QMIC2158_COI_QU39-2017,QMIC2159_COI_QU39-2017,QMIC2174_COI_QU39-2017,QMIC2175_COI_QU39-2017,QMIC2176_COI_QU39-2017,QMIC2177_COI_QU39-2017,QMIC2178_COI_QU39-2017,QMIC2184_COI_QU39-2017,QMIC2185_COI_QU39-2017,QMIC2186_COI_QU39-2017,QMIC2187_COI_QU39-2017,QMIC2188_COI_QU39-2017,QMIC2193_COI_QU39-2017,QMIC2194_COI_QU39-2017,QMIC2195_COI_QU39-2017,QMIC2196_COI_QU39-2017,QMIC2197_COI_QU39-2017,QMIC2203_COI_QU39-2017,QMIC2204_COI_QU39-2017,QMIC2205_COI_QU39-2017,QMIC2206_COI_QU39-2017,QMIC2207_COI_QU39-2017,QMIC2213_COI_QU39-2017,QMIC2214_COI_QU39-2017,QMIC2215_COI_QU39-2017,QMIC2216_COI_QU39-2017,QMIC2217_COI_QU39-2017,QMIC2223_COI_QU39-2017,QMIC2224_COI_QU39-2017,QMIC2225_COI_QU39-2017,QMIC2226_COI_QU39-2017,QMIC2227_COI_QU39-2017,QMIC2233_COI_QU39-2017,QMIC2234_COI_QU39-2017,QMIC2235_COI_QU39-2017,QMIC2236_COI_QU39-2017,QMIC2237_COI_QU39-2017,QMIC2243_COI_QU39-2017,QMIC2244_COI_QU39-2017,QMIC2245_COI_QU39-2017,QMIC2246_COI_QU39-2017,QMIC2247_COI_QU39-2017,QMIC2253_COI_QU39-2017,QMIC2254_COI_QU39-2017,QMIC2255_COI_QU39-2017,QMIC2256_COI_QU39-2017,QMIC2257_COI_QU39-2017,QMIC2263_COI_QU39-2017,QMIC2264_COI_QU39-2017,QMIC2265_COI_QU39-2017,QMIC2266_COI_QU39-2017,QMIC2267_COI_QU39-2017,QMIC2274_COI_QU39-2017,QMIC2275_COI_QU39-2017,QMIC2276_COI_QU39-2017,QMIC2277_COI_QU39-2017,QMIC2278_COI_QU39-2017,QMIC2284_COI_QU39-2017,QMIC2285_COI_QU39-2017,QMIC2286_COI_QU39-2017,QMIC2287_COI_QU39-2017,QMIC2288_COI_QU39-2017,QMIC2294_COI_QU39-2017,QMIC2295_COI_QU39-2017,QMIC2296_COI_QU39-2017,QMIC2297_COI_QU39-2017,QMIC2298_COI_QU39-2017,QMIC2310_COI_QU39-2017,QMIC2311_COI_QU39-2017,QMIC2313_COI_QU39-2017,QMIC2314_COI_QU39-2017,QMIC2326_COI_QU39-2017,QMIC2327_COI_QU39-2017,QMIC2328_COI_QU39-2017,QMIC2329_COI_QU39-2017,QMIC2330_COI_QU39-2017,QMIC2336_COI_QU39-2017,QMIC2337_COI_QU39-2017,QMIC2338_COI_QU39-2017,QMIC2339_COI_QU39-2017,QMIC2340_COI_QU39-2017,QMIC2346_COI_QU39-2017,QMIC2347_COI_QU39-2017,QMIC2348_COI_QU39-2017,QMIC2349_COI_QU39-2017,QMIC2350_COI_QU39-2017,QMIC2356_COI_QU39-2017,QMIC2357_COI_QU39-2017,QMIC2358_COI_QU39-2017,QMIC2359_COI_QU39-2017,QMIC2360_COI_QU39-2017,QMIC2366_COI_QU39-2017,QMIC2367_COI_QU39-2017,QMIC2368_COI_QU39-2017,QMIC2369_COI_QU39-2017,QMIC2370_COI_QU39-2017,QMIC2372_COI_QU39-2017,QMIC2374_COI_QU39-2017,QMIC2376_COI_QU39-2017,QMIC2378_COI_QU39-2017,QMIC2380_COI_QU39-2017,QMIC2386_COI_QU39-2017,QMIC2387_COI_QU39-2017,QMIC2388_COI_QU39-2017,QMIC2389_COI_QU39-2017,QMIC2390_COI_QU39-2017,QMIC2396_COI_QU39-2017,QMIC2397_COI_QU39-2017,QMIC2398_COI_QU39-2017,QMIC2399_COI_QU39-2017,QMIC2400_COI_QU39-2017,QPK1506-EtOH_COI_QU39-2017,QPK1506-bulk_COI_QPKbulk_2017,QPK1512-EtOH_COI_QU39-2017,QPK1512-bulk_COI_QPKbulk_2017,QPK1530-bulk_COI_QPKbulk_2017,QPK1534-EtOH_COI_QU39-2017,QPK1534-bulk_COI_QPKbulk_2017,QPK1558-EtOH_COI_QU39-2017,QPK1558-bulk_COI_QPKbulk_2017,QPK1569-EtOH_COI_QU39-2017,QPK1569-bulk_COI_QPKbulk_2017,QPK1576-EtOH_COI_QU39-2017,QPK1576-bulk_COI_QPKbulk_2017,QPK1593-EtOH_COI_QU39-2017,QPK1593-bulk_COI_QPKbulk_2017,QPK1600-EtOH_COI_QU39-2017,QPK1600-bulk_COI_QPKbulk_2017,QPK1613-EtOH_COI_QU39-2017,QPK1613-bulk_COI_QPKbulk_2017,QPK1621-EtOH_COI_QU39-2017,QPK1621-bulk_COI_QPKbulk_2017,QPK1629-EtOH_COI_QU39-2017,QPK1629-bulk_COI_QPKbulk_2017,QPK1640-bulk_COI_QPKbulk_2017,QPK1652-EtOH_COI_QU39-2017,QPK1652-bulk_COI_QPKbulk_2017,QPK1664-EtOH_COI_QU39-2017,QPK1664-bulk_COI_QPKbulk_2017,QPK1670-EtOH_COI_QU39-2017,QPK1670-bulk_COI_QPKbulk_2017,QPK1678-EtOH_COI_QU39-2017,QPK1678-bulk_COI_QPKbulk_2017,QPK1696-EtOH_COI_QU39-2017,QPK1696-bulk_COI_QPKbulk_2017,QPK1713-EtOH_COI_QU39-2017,QPK1713-bulk_COI_QPKbulk_2017,QPK1727-EtOH_COI_QU39-2017,QPK1727-bulk_COI_QPKbulk_2017,QPK1737-bulk_COI_QPKbulk_2017,QPK962-EtOH_COI_QU39-2017,QPK962-bulk_COI_QPKbulk_2017,QPK979-bulk_COI_QPKbulk_2017,QPK988-EtOH_COI_QU39-2017
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus,12,0,0,0,0,0,0,0,135,386,0,0,360,274,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,886,0,0,1032,2991,546,0,0,0,29,108,0,0,130,983,110,0,0,3366,2840,14,0,0,1026,1642,0,0,0,3044,2869,0,21777,0,284,0,0,0,0,0,12591,10025,0,0,2495,4640,0,0,0,130,1792,0,0,0,0,168,40,0,0,168,134,0,160,0,85,0,0,0,0,0,238,0,16076,0,0,0,0,0,0,41,0,0,0,0,0,26,0,0,0,586,119,0,0,0,54,0,0,0,0,113,0,0,0,0,846,103,0,0,0,458,388,0,0,0,650,420,86,0,0,4266,1669,0,0,0,132,986,0,0,0,311,2264,0,0,0,428,2116,346,0,104,542,255,0,0,186,664,622,0,0,424,692,41,177,261,3582,905,944,0,0,3279,1142,60,378,509,0,0,0,0,1324,536,1724,386,88,397,744,124,0,0,1550,0,189,0,110,1375,0,0,170,0,45,1113,85,187,90,992,1307,6661,2395,7382,854,4456,74,1462,92,77,0,186,642,451,179,3339,15389,738,2004,67,1517,487,1221,10224,54,0,1206,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonidae,Oithona,Oithona atlantica,12,90,461,177,0,0,0,79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,363,322,0,0,0,0,414,0,0,0,62,0,995,0,196,356,205,108,0,0,0,207,1358,0,0,68,108,1936,0,0,0,1261,348,0,0,0,106,0,0,0,0,0,5460,0,0,0,8196,183,0,49,0,0,0,0,0,0,814,11499,0,0,0,606,706,0,0,0,83,293,0,0,0,2883,210,0,0,0,2564,512,0,0,0,3063,187,0,0,0,1636,158,0,0,0,0,0,0,0,0,2376,0,0,0,0,1184,433,0,0,0,1867,749,0,0,0,607,222,0,0,0,146,0,0,0,0,1056,13779,0,0,0,2114,2079,7,0,0,1642,192,0,0,102,1032,0,0,517,1936,1768,0,0,34,69,177,0,27,0,1738,274,0,0,0,3166,5220,0,282,644,984,442,0,431,257,1002,0,0,0,319,950,0,0,0,0,1796,0,0,121,197,0,0,0,194,157,0,0,0,97,2203,114,914,820,252,604,461,804,82,1703,885,83,1956,8226,237,3181,7796,8243,2983,18954,286,7211,7872,3747,17298,4439,30811,8410,4883,24178,53088,11605,18369,45940,22103,8761,3227,43822,337,543,4105,393
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oncaeidae,Triconia,Triconia borealis,12,0,0,0,183,52,0,0,0,239,0,0,0,0,62,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,22,0,0,0,2331,58,0,0,0,1193,0,0,0,0,715,328,0,0,254,814,134,50,0,0,881,418,0,0,0,1511,487,0,0,0,267,243,0,0,0,571,1174,0,0,0,297,1626,0,0,0,696,644,0,0,349,419,1566,0,0,0,1304,0,0,0,0,1851,1979,0,0,195,53,1950,0,0,205,64,1110,0,0,0,640,170,0,0,0,863,465,0,0,1836,2042,162,0,0,86,139,2289,0,0,0,299,230,0,0,0,129,529,0,0,429,788,37,0,0,0,350,785,0,0,124,163,0,0,0,2098,1370,0,0,175,779,48,0,0,0,3882,187,0,0,0,281,491,0,0,0,379,39,0,0,0,18,63,0,0,0,787,703,0,0,0,1273,838,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,0,6,0,0,0,16,0,0,7,0,28,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,33,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Thecostraca,Cirripedia,Thoracica,Sessilia,Balanidae,Balanus,Balanus crenatus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,161,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,19,154,0,0,0,0,15,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,1015,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,235,3082,36,415,619,5600,356,132,95,318,0,0,239,993,0,0,0,0,0,12,269,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Thecostraca,Cirripedia,Thoracica,Sessilia,Balanidae,Balanus,Balanus nubilus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,516,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,2169,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Thecostraca,Cirripedia,Thoracica,Sessilia,Balanidae,Balanus,Balanus@,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,441,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Cancridae,Cancer,Cancer productus,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,64,503,0,27,818,7,535,42,1158,54,446,289,16351,23,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Cancridae,Metacarcinus,Metacarcinus gracilis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,18,0,89,0,72,0,117,0,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Decapoda@,Decapoda@@,Decapoda@@@,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Hippolytidae,Hippolyte,Hippolyte clarki,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Munididae,Munida,Munida quadrispina,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Paguridae,Pagurus,Pagurus hirsutiusculus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eumalacostraca_EXT,Eucarida,Decapoda,Pandalidae,Pandalus,Pandalus stenolepis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
