Kingdom,Phylum,Subphylum,Superclass,Subsuperclass,Class,Infraclass,Superorder,Order,Family,Genus,Species,Annotation_level,QMIC1955_18S_QU39_3,QMIC1956_18S_QU39_3,QMIC1957_18S_QU39_3,QMIC1958_18S_QU39_3,QMIC1959_18S_QU39_3,QMIC1965_18S_QU39_3,QMIC1966_18S_QU39_3,QMIC1967_18S_QU39_3,QMIC1968_18S_QU39_3,QMIC1969_18S_QU39_3,QMIC1975_18S_QU39_3,QMIC1976_18S_QU39_3,QMIC1977_18S_QU39_3,QMIC1978_18S_QU39_3,QMIC1979_18S_QU39_3,QMIC1985_18S_QU39_3,QMIC1986_18S_QU39_3,QMIC1987_18S_QU39_3,QMIC1988_18S_QU39_3,QMIC1989_18S_QU39_3,QMIC1995_18S_QU39_3,QMIC1996_18S_QU39_3,QMIC1997_18S_QU39_3,QMIC1998_18S_QU39_3,QMIC1999_18S_QU39_3,QMIC2005_18S_QU39_3,QMIC2006_18S_QU39_3,QMIC2007_18S_QU39_3,QMIC2008_18S_QU39_3,QMIC2009_18S_QU39_3,QMIC2015_18S_QU39_3,QMIC2016_18S_QU39_3,QMIC2017_18S_QU39_3,QMIC2018_18S_QU39_3,QMIC2019_18S_QU39_3,QMIC2025_18S_QU39_3,QMIC2026_18S_QU39_3,QMIC2027_18S_QU39_3,QMIC2028_18S_QU39_3,QMIC2029_18S_QU39_3,QMIC2035_18S_QU39_3,QMIC2036_18S_QU39_3,QMIC2037_18S_QU39_3,QMIC2038_18S_QU39_3,QMIC2039_18S_QU39_3,QMIC2045_18S_QU39_3,QMIC2046_18S_QU39_3,QMIC2047_18S_QU39_3,QMIC2048_18S_QU39_3,QMIC2049_18S_QU39_3,QMIC2055_18S_QU39_3,QMIC2056_18S_QU39_3,QMIC2057_18S_QU39_3,QMIC2058_18S_QU39_3,QMIC2059_18S_QU39_3,QMIC2065_18S_QU39_3,QMIC2066_18S_QU39_3,QMIC2067_18S_QU39_3,QMIC2068_18S_QU39_3,QMIC2069_18S_QU39_3,QMIC2075_18S_QU39_3,QMIC2076_18S_QU39_3,QMIC2077_18S_QU39_3,QMIC2078_18S_QU39_3,QMIC2079_18S_QU39_3,QMIC2085_18S_QU39_3,QMIC2086_18S_QU39_3,QMIC2087_18S_QU39_3,QMIC2088_18S_QU39_3,QMIC2089_18S_QU39_3,QMIC2095_18S_QU39_3,QMIC2096_18S_QU39_3,QMIC2097_18S_QU39_3,QMIC2098_18S_QU39_3,QMIC2099_18S_QU39_3,QMIC2115_18S_QU39_3,QMIC2116_18S_QU39_3,QMIC2117_18S_QU39_3,QMIC2118_18S_QU39_3,QMIC2119_18S_QU39_3,QMIC2125_18S_QU39_3,QMIC2126_18S_QU39_3,QMIC2127_18S_QU39_3,QMIC2128_18S_QU39_3,QMIC2129_18S_QU39_3,QMIC2135_18S_QU39_3,QMIC2136_18S_QU39_3,QMIC2137_18S_QU39_3,QMIC2138_18S_QU39_3,QMIC2139_18S_QU39_3,QMIC2145_18S_QU39_3,QMIC2146_18S_QU39_3,QMIC2147_18S_QU39_3,QMIC2148_18S_QU39_3,QMIC2149_18S_QU39_3,QMIC2156_18S_QU39_3,QMIC2157_18S_QU39_3,QMIC2158_18S_QU39_3,QMIC2159_18S_QU39_3,QMIC2174_18S_QU39_3,QMIC2175_18S_QU39_3,QMIC2176_18S_QU39_3,QMIC2177_18S_QU39_3,QMIC2178_18S_QU39_3,QMIC2193_18S_QU39_3,QMIC2194_18S_QU39_3,QMIC2195_18S_QU39_3,QMIC2196_18S_QU39_3,QMIC2197_18S_QU39_3,QMIC2204_18S_QU39_3,QMIC2234_18S_QU39_3,QMIC2235_18S_QU39_3,QMIC2236_18S_QU39_3,QMIC2237_18S_QU39_3,QMIC2247_18S_QU39_3,QMIC2253_18S_QU39_3,QMIC2254_18S_QU39_3,QMIC2255_18S_QU39_3,QMIC2256_18S_QU39_3,QMIC2257_18S_QU39_3,QMIC2263_18S_QU39_3,QMIC2276_18S_QU39_4,QMIC2277_18S_QU39_4,QMIC2278_18S_QU39_4,QMIC2294_18S_QU39_4,QMIC2295_18S_QU39_4,QMIC2296_18S_QU39_4,QMIC2297_18S_QU39_4,QMIC2298_18S_QU39_4,QMIC2313_18S_QU39_4,QMIC2326_18S_QU39_4,QMIC2327_18S_QU39_4,QMIC2328_18S_QU39_4,QMIC2329_18S_QU39_4,QMIC2330_18S_QU39_4,QMIC2336_18S_QU39_4,QMIC2337_18S_QU39_4,QMIC2338_18S_QU39_4,QMIC2339_18S_QU39_4,QMIC2340_18S_QU39_4,QMIC2346_18S_QU39_4,QMIC2347_18S_QU39_4,QMIC2348_18S_QU39_4,QMIC2349_18S_QU39_4,QMIC2350_18S_QU39_4,QMIC2356_18S_QU39_4,QMIC2357_18S_QU39_4,QMIC2358_18S_QU39_4,QMIC2359_18S_QU39_4,QMIC2360_18S_QU39_4,QMIC2366_18S_QU39_4,QMIC2367_18S_QU39_4,QMIC2368_18S_QU39_4,QMIC2369_18S_QU39_4,QMIC2370_18S_QU39_4,QMIC2372_18S_QU39_4,QMIC2374_18S_QU39_4,QMIC2376_18S_QU39_4,QMIC2378_18S_QU39_4,QMIC2380_18S_QU39_4,QMIC2386_18S_QU39_4,QMIC2387_18S_QU39_4,QMIC2388_18S_QU39_4,QMIC2389_18S_QU39_4,QMIC2390_18S_QU39_4,QMIC2396_18S_QU39_4,QMIC2397_18S_QU39_4,QMIC2398_18S_QU39_4,QMIC2399_18S_QU39_4,QMIC2400_18S_QU39_4,QPK1506-bulk_18S_QPKbulk_2017,QPK1512-bulk_18S_QPKbulk_2017,QPK1530-bulk_18S_QPKbulk_2017,QPK1534-bulk_18S_QPKbulk_2017,QPK1558-bulk_18S_QPKbulk_2017,QPK1569-bulk_18S_QPKbulk_2017,QPK1576-bulk_18S_QPKbulk_2017,QPK1593-bulk_18S_QPKbulk_2017,QPK1600-bulk_18S_QPKbulk_2017,QPK1613-bulk_18S_QPKbulk_2017,QPK1621-bulk_18S_QPKbulk_2017,QPK1629-bulk_18S_QPKbulk_2017,QPK1640-bulk_18S_QPKbulk_2017,QPK1652-bulk_18S_QPKbulk_2017,QPK1664-bulk_18S_QPKbulk_2017,QPK1670-bulk_18S_QPKbulk_2017,QPK1678-bulk_18S_QPKbulk_2017,QPK1696-bulk_18S_QPKbulk_2017,QPK1713-bulk_18S_QPKbulk_2017,QPK1727-bulk_18S_QPKbulk_2017,QPK1737-bulk_18S_QPKbulk_2017,QPK962-bulk_18S_QPKbulk_2017
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Errantia,Errantia_EXT,Errantia_EXT,Phyllodocida,Nereididae,Nereis,Nereis pelagica,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Errantia,Errantia_EXT,Errantia_EXT,Phyllodocida,Phyllodocida@,Phyllodocida@@,Phyllodocida@@@,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8675,0,992,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Errantia,Errantia_EXT,Errantia_EXT,Phyllodocida,Phyllodocidae,Phyllodocidae@,Phyllodocidae@@,10,29,19,0,0,9,0,0,0,0,0,0,2,0,0,6,0,30,0,0,12,0,36,0,0,44,0,0,0,0,150,0,0,0,0,678,0,0,0,4,523,0,0,0,0,222,0,0,0,0,32,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,0,5,0,0,0,0,0,0,0,0,0,0,0,4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,44,0,0,0,0,27,35,43,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,0,0,21,0,0,10,3,13,0,0,17,486,7,1000,41,335,45,0,0,569,0,53,622,0,485,0,14,809,169,651,156,9,150
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Errantia,Errantia_EXT,Errantia_EXT,Phyllodocida,Syllidae,Sphaerosyllis,Sphaerosyllis hystrix,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Errantia,Errantia_EXT,Errantia_EXT,Phyllodocida,Syllidae,Syllidae@,Syllidae@@,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Polychaeta@,Polychaeta@@,Polychaeta@@@,Polychaeta@@@@,Polychaeta@@@@@,Polychaeta@@@@@@,Polychaeta@@@@@@@,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Polychaeta_incertae_sedis,Polychaeta_incertae_sedis_EXT,Polychaeta_incertae_sedis_EXT,Polychaeta_incertae_sedis_EXT,Nerillidae,Meganerilla,Xenonerilla bactericola,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Canalipalpata_EXT,Sabellariidae,Neosabellaria,Neosabellaria cementarium,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Sabellida,Sabellidae,Amphicorina,Amphicorina mobilis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Sabellida,Sabellidae,Pseudopotamilla,Pseudopotamilla reniformis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Sabellida,Serpulidae,Crucigera,Crucigera zygophora,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,28,43,0,0,0,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Sabellida,Serpulidae,Protula,Protula bispiralis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Sabellida,Serpulidae,Serpulidae@,Serpulidae@@,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Spionida,Spionidae,Laonice,Laonice cirrata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Spionida,Spionidae,Prionospio,Prionospio elongata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,231,0,0,0,0,118,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Spionida,Spionidae,Prionospio,Prionospio@,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,240,0,22,1363,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Spionida,Spionidae,Spionidae@,Spionidae@@,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,3729,1031,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Spionida,Spionidae,Spiophanes,Spiophanes wigleyi,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Terebellida,Ampharetidae,Ampharete,Ampharete finmarchica,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Terebellida,Ampharetidae,Anobothrus,Anobothrus gracilis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta marioni,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animalia,Annelida,Annelida_EXT,Annelida_EXT,Polychaeta,Sedentaria,Canalipalpata,Canalipalpata_EXT,Terebellida,Cirratulidae,Cirratulidae@,Cirratulidae@@,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
